Q39.8;Autres malf. cong. de l'oesophage;
Q39.9;Malf. cong. de l'oesophage, SAI;
Q40.0;Sténose hypertrophique cong. du pylore;
Q40.1;Hernie hiatale cong.;
Q40.2;Autres malf. cong. préc. de l'estomac;
Q40.3;Malf. cong. de l'estomac, SAI;
Q40.8;Autres malf. cong. préc. des voies digestives sup.;
Q40.9;Malf. cong. des voies digestives sup., SAI;
Q41.0;Abs., atrésie et sténose cong. du duodénum;
Q41.1;Abs., atrésie et sténose cong. du jéjunum;
Q41.2;Abs., atrésie et sténose cong. de l'iléon;
Q41.8;Abs., atrésie et sténose cong. d'autres loc. préc. de l'intestin grêle;
Q41.9;Abs., atrésie et sténose cong. de l'intestin grêle, SAI de loc.;
Q42.0;Abs., atrésie et sténose cong. du rectum, avec fistule;
Q42.1;Abs., atrésie et sténose cong. du rectum, (sans fistule);
Q42.2;Abs., atrésie et sténose cong. de l'anus, avec fistule;
Q42.3;Abs., atrésie et sténose cong. de l'anus, (sans fistule);
Q42.8;Abs., atrésie et sténose cong. d'autres loc. du côlon;
Q42.9;Abs., atrésie et sténose cong. du côlon, SAI de loc.;
Q43.0;Diverticule de Meckel;
Q43.1;Mal. de Hirschsprung;
Q43.2;Autres anom. fct. cong. du côlon;
Q43.3;Malf. cong. de fixation de l'intestin;
Q43.4;Duplication de l'intestin;
Q43.5;Ectopie de l'anus;
Q43.6;Fistule cong. du rectum et de l'anus;
Q43.7;Persistance du cloaque;
Q43.8;Autres malf. cong. préc. de l'intestin;
Q43.9;Malf. cong. de l'intestin, SAI;
Q44.0;Agénésie, aplasie et hypoplasie de la vésicule bil.;
Q44.1;Autres malf. cong. de la vésicule bil.;
Q44.2;Atrésie des voies bil.;
Q44.3;Sténose et rétréc. cong. des voies bil.;
Q44.4;Kyste (cong.) du cholédoque;
Q44.5;Autres malf. cong. des voies bil.;
Q44.6;Mal. kystique du foie;
Q44.7;Autres malf. cong. du foie;
Q45.0;Agénésie, aplasie et hypoplasie du pancréas;
Q45.1;Pancréas annulaire;
Q45.2;Kyste pancréatique cong.;
Q45.3;Autres malf. cong. du pancréas et du canal pancréatique;
Q45.8;Autres malf. cong. préc. de l'app. dig.;
Q45.9;Malf. cong. de l'app. dig., SAI;
Q50.0;Abs. cong. d'ovaire(s);
Q50.1;Kyste ovarien au cours du dévelop.;
Q50.2;Torsion cong. de l'ovaire;
Q50.3;Autres malf. cong. de l'ovaire;
Q50.4;Kyste embryonnaire de la trompe de Fallope;
Q50.5;Kyste embryonnaire du lig. large;
Q50.6;Autres malf. cong. des trompes de Fallope et des lig. larges;
Q51.0;Agénésie et aplasie de l'utérus;
Q51.1;Utérus double avec duplication du col et du vagin;
Q51.2;Autres duplications de l'utérus;
Q51.3;Utérus bicorne;
Q51.4;Utérus unicorne;
Q51.5;Agénésie et aplasie du col de l'utérus;
Q51.6;Kyste embryonnaire du col de l'utérus;
Q51.7;Fistule cong. utéro-digestive et utéro-urin.;
Q51.8;Autres malf. cong. de l'utérus et du col de l'utérus;
Q51.9;Malf. cong. de l'utérus et du col de l'utérus, SAI;
Q52.0;Abs. cong. de vagin;
Q52.1;Dédoublement du vagin;
Q52.2;Fistule recto-vaginale cong.;
Q52.3;Imperfo. de l'hymen;
Q52.4;Autres malf. cong. du vagin;
Q52.5;Fusion de la vulve;
Q52.6;Malf. cong. du clitoris;
Q52.7;Autres malf. cong. de la vulve;
Q52.8;Autres malf. cong. préc. des org. gén. de la femme;
Q52.9;Malf. cong. des org. gén. de la femme, SAI;
Q53.0;Testicule en situation anl.;
Q53.1;Cryptorchidie unilat.;
Q53.2;Cryptorchidie bilat.;
Q53.9;Cryptorchidie, SAI;
Q54.0;Hypospadias balanique;
Q54.1;Hypospadias pénien;
Q54.2;Hypospadias pénoscrotal;
Q54.3;Hypospadias périnéal;
Q54.4;Chordée cong.;
Q54.8;Autres hypospadias;
Q54.9;Hypospadias, SAI;
Q55.0;Abs. (cong.) et aplasie du testicule;
Q55.1;Hypoplasie du (des) testicule(s) et du scrotum;
Q55.2;Autres malf. cong. du (des) testicule(s) et du scrotum;
Q55.3;Atrésie du canal déférent;
Q55.4;Autres malf. cong. du canal déférent, de l'épididyme, des vésicules séminales et de la prostate;
Q55.5;Abs. et aplasie cong. du pénis;
Q55.6;Autres malf. cong. du pénis;
Q55.8;Autres malf. cong. préc. des org. gén. de l'homme;
Q55.9;Malf. cong. des org. gén. de l'homme, SAI;
Q56.0;Hermaphrodisme, NCA.;
Q56.1;Pseudo-hermaphrodisme masculin, NCA.;
Q56.2;Pseudo-hermaphrodisme féminin, NCA.;
Q56.3;Pseudo-hermaphrodisme, SAI;
Q56.4;Sexe indéterminé, SAI;
Q60.0;Agénésie rénale, unilat.;
Q60.1;Agénésie rénale, bilat.;
Q60.2;Agénésie rénale, SAI;
Q60.3;Hypoplasie rénale unilat.;
Q60.4;Hypoplasie rénale bilat.;
Q60.5;Hypoplasie rénale, SAI;
Q60.6;Synd. de Potter;
Q61.0;Kyste (cong. unique) du rein;
Q61.1;Rein polykystique, autosomique récessif;
Q61.2;Rein polykystique, autosomique dominant;
Q61.3;Rein polykystique, SAI;
Q61.4;Dysplasie rénale;
Q61.5;Kyste médullaire du rein;
Q61.8;Autres mal. kystiques du rein;
Q61.9;Mal. kystique du rein, SAI;
Q62.0;Hydronéphrose cong.;
Q62.1;Atrésie et sténose cong. de l'uretère;
Q62.2;Méga-uretère cong.;
Q62.3;Autres anom. obstru. du bassinet et de l'uretère;
Q62.4;Agénésie de l'uretère;
Q62.5;Duplication de l'uretère;
Q62.6;Malposition de l'uretère;
Q62.7;Reflux vésico-urétéro-rénal cong.;
Q62.8;Autres malf. cong. de l'uretère;
Q63.0;Rein surnuméraire;
Q63.1;Rein lobulé, soudé et en fer à cheval;
Q63.2;Rein ectopique;
Q63.3;Rein hyperplasique et géant;
Q63.8;Autres malf. cong. préc. du rein;
Q63.9;Malf. cong. du rein, SAI;
Q64.0;Épispadias;
Q64.1;Exstrophie vésicale;
Q64.2;Valv. urétrales post. cong.;
Q64.3;Autres formes d'atrésie et de sténose (cong.) de l'urètre et du col de la vessie;
Q64.4;Malf. de l'ouraque;
Q64.5;Abs. cong. de la vessie et de l'urètre;
Q64.6;Diverticule cong. de la vessie;
Q64.7;Autres malf. cong. de la vessie et de l'urètre;
Q64.8;Autres malf. cong. préc. de l'app. urin.;
Q64.9;Malf. cong. de l'app. urin., SAI;
Q65.0;Lux. cong. de la hanche, unilat.;
Q65.1;Lux. cong. de la hanche, bilat.;
Q65.2;Lux. cong. de la hanche, SAI;
Q65.3;Sublux. cong. de la hanche, unilat.;
Q65.4;Sublux. cong. de la hanche, bilat.;
Q65.5;Sublux. cong. de la hanche, SAI;
Q65.6;Hanche instable (cong.);
Q65.8;Autres malf. cong. de la hanche;
Q65.9;Malf. cong. de la hanche, SAI;
Q66.0;Pied bot varus équin;
Q66.1;Pied bot talus varus;
Q66.2;Metatarsus varus;
Q66.3;Autres anom. morph. cong. du pied en varus;
Q66.4;Pied bot talus valgus;
Q66.5;Pied plat cong.;
Q66.6;Autres anom. morph. cong. du pied en valgus;
Q66.7;Pied creux;
Q66.8;Autres anom. morph. cong. du pied;
Q66.9;Anom. morph. cong. du pied, SAI;
Q67.0;Asymétrie faciale;
Q67.1;Anom. morph. faciale par compression;
Q67.2;Dolichocéphalie;
Q67.3;Plagiocéphalie;
Q67.4;Autres anom. morph. cong. du crâne, de la face et de la mâchoire;
Q67.5;Anom. morph. cong. du rachis;
Q67.6;Thor. en entonnoir cong.;
Q67.7;Thor. en carène cong.;
Q67.8;Autres anom. morph. cong. du thor.;
Q68.0;Anom. morph. cong. des muscles sterno-cléido-mastoïdiens;
Q68.1;Anom. morph. cong. de la main;
Q68.2;Anom. morph. cong. du genou;
Q68.3;Incurvation cong. du fémur;
Q68.4;Incurvation cong. du tibia et du péroné;
Q68.5;Incurvation cong. des os longs du mb. inf., SAI;
Q68.8;Autres anom. morph. cong. os-art. et des muscles préc.;
Q69.0;Doigt(s) surnuméraire(s);
Q69.1;Pouce(s) surnuméraire(s);
Q69.2;Orteil(s) surnuméraire(s);
Q69.9;Polydactylie, SAI;
Q70.0;Coalescence des doigts;
Q70.1;Palmure des doigts;
Q70.2;Coalescence des orteils;
Q70.3;Palmure des orteils;
Q70.4;Polysyndactylie;
Q70.9;Syndactylie, SAI;
Q71.0;Abs. cong. comp. d'un (des) mb.(s) sup.(s);
Q71.1;Abs. cong. du bras et de l'av-b., main présente;
Q71.2;Abs. cong. de l'av-b. et de la main;
Q71.3;Abs. cong. de la main et de(s) doigt(s);
Q71.4;Raccourc. (cong.) longitudinal du radius;
Q71.5;Raccourc. (cong.) longitudinal du cubitus;
Q71.6;Main en pince de homard;
Q71.8;Autres raccourc. (cong.) d'un (des) mb.(s) sup.(s);
Q71.9;Raccourc. (cong.) du mb. sup., SAI;
Q72.0;Abs. cong. comp. d'un (des) mb.(s) inf.(s);
Q72.1;Abs. cong. de la cuisse et de la jambe, pied présent;
Q72.2;Abs. cong. de la jambe et du pied;
Q72.3;Abs. cong. du pied et d'un (des) orteil(s);
Q72.4;Raccourc. (cong.) longitudinal du fémur;
Q72.5;Raccourc. (cong.) longitudinal du tibia;
Q72.6;Raccourc. (cong.) longitudinal du péroné;
Q72.7;Pied bifide;
Q72.8;Autres raccourc. (cong.) d'un (des) mb.(s) inf.(s);
Q72.9;Raccourc. (cong.) du mb. inf., SAI;
Q73.0;Abs. cong. d'un (des) mb.(s) SAI.(s);
Q73.1;Phocomélie, mb.(s) SAI.(s);
Q73.8;Autres raccourc. (cong.) d'un (des) mb.(s) SAI.(s);
Q74.0;Autres malf. cong. d'un (des) mb.(s) sup.(s), y compris la ceinture scap.;
Q74.1;Malf. cong. du genou;
Q74.2;Autres malf. cong. d'un (des) mb.(s) inf.(s), y compris la ceinture pelv.;
Q74.3;Arthrogrypose cong. mult.;
Q74.8;Autres malf. cong. préc. d'un (des) mb.(s) SAI.(s);
Q74.9;Malf. cong. d'un (des) mb.(s) SAI.(s), SAI;
Q75.0;Craniosynostose;
Q75.1;Dysostose cranio-faciale;
Q75.2;Hypertélorisme;
Q75.3;Macrocéphalie;
Q75.4;Dysostose mandibulo-faciale;
Q75.5;Dysostose oculo-mandibulaire;
Q75.8;Autres malf. cong. préc. des os du crâne et de la face;
Q75.9;Malf. cong. des os du crâne et de la face, SAI;
Q76.0;Spina bifida occulta;
Q76.1;Synd. de Klippel-Feil;
Q76.2;Spondylolisthésis cong.;
Q76.3;Scoliose cong. due à une malf. osseuse cong.;
Q76.4;Autres malf. cong. du rachis, non associées à une scoliose;
Q76.5;Côte cerv.;
Q76.6;Autres malf. cong. des côtes;
Q76.7;Anom. cong. du sternum;
Q76.8;Autres malf. cong. du thor. osseux;
Q76.9;Malf. cong. du thor. osseux, SAI;
Q77.0;Achondrogénésie;
Q77.1;Insuf. staturale thanatophore;
Q77.2;Synd. des côtes courtes;
Q77.3;Chondrodysplasie ponctuée;
Q77.4;Achondroplasie;
Q77.5;Dysplasie diastrophique;
Q77.6;Dysplasie chondro-ectodermique;
Q77.7;Dysplasie spondylo-épiphysaire;
Q77.8;Autres ostéochondrodysplasies avec anom. de la croissance des os longs et du rachis;
Q77.9;Ostéochondrodysplasie avec anom. de la croissance des os longs et du rachis, SAI;
Q78.0;Ostéogénèse imparfaite;
Q78.1;Dysplasie polyostotique fibreuse;
Q78.2;Ostéopétrose;
Q78.3;Dysplasie diaphysaire progressive;
Q78.4;Enchondromatose;
Q78.5;Dysplasie métaphysaire;
Q78.6;Exostoses mult. cong.;
Q78.8;Autres ostéochondrodysplasies préc.;
Q78.9;Ostéochondrodysplasie, SAI;
Q79.0;Hernie diaphragmatique cong.;
Q79.1;Autres malf. cong. du diaphragme;
Q79.2;Exomphale;
Q79.3;Gastroschisis;
Q79.4;Aplasie cong. de la musculature abdo.;
Q79.5;Autres malf. cong. de la paroi abdo.;
Q79.6;Synd. d'Ehlers-Danlos;
Q79.8;Autres malf. cong. du syst. os-art. et des muscles;
Q79.9;Malf. cong. du syst. os-art. et des muscles, SAI;
Q80.0;Ichtyose vulgaire;
Q80.1;Ichtyose liée au chromos. X;
Q80.2;Ichtyose lamellaire;
Q80.3;Érythrodermie ichtyosiforme bulleuse cong.;
Q80.4;Foetus arlequin;
Q80.8;Autres ichtyoses cong.;
Q80.9;Ichtyose cong., SAI;
Q81.0;Épidermolyse bulleuse simple;
Q81.1;Épidermolyse bulleuse létale;
Q81.2;Épidermolyse bulleuse dystrophique;
Q81.8;Autres épidermolyses bulleuses;
Q81.9;Épidermolyse bulleuse, SAI;
Q82.0;Lymphoedème héréd.;
Q82.1;Xeroderma pigmentosum;
Q82.2;Mastocytose;
Q82.3;Incontinentia pigmenti;
Q82.4;Dysplasie ectodermique (anhidrotique);
Q82.5;Nævus cong. non néoplasique;
Q82.8;Autres malf. cong. préc. de la peau;
Q82.9;Malf. cong. de la peau, SAI;
Q83.0;Abs. cong. de sein avec abs. de mamelon;
Q83.1;Sein surnuméraire;
Q83.2;Abs. de mamelon;
Q83.3;Mamelon accessoire;
Q83.8;Autres malf. cong. du sein;
Q83.9;Malf. cong. du sein, SAI;
Q84.0;Alopécie cong.;
Q84.1;Anom. cong. de la morphologie des cheveux, NCA.;
Q84.2;Autres anom. cong. des cheveux;
Q84.3;Anonychie;
Q84.4;Leuconychie cong.;
Q84.5;Hypertrophie des ongles;
Q84.6;Autres malf. cong. des ongles;
Q84.8;Autres malf. cong. préc. de la peau et des phanères;
Q84.9;Malf. cong. de la peau et des phanères, SAI;
Q85.0;Neurofibromatose (non m.);
Q85.1;Sclérose tubéreuse;
Q85.8;Autres phacomatoses, NCA.;
Q85.9;Phacomatose, SAI;
Q86.0;Synd. d'alcoolisme foetal (dysmorphique);
Q86.1;Synd. foetal dû à l'hydantoïne;
Q86.2;Dysmorphisme dû à la warfarine;
Q86.8;Autres synd. cong. malformatifs dus à des causes exogènes connues;
Q87.0;Synd. cong. malformatifs atteignant ppalement l'aspect de la face;
Q87.1;Synd. cong. malformatifs associés ppalement à une pt. taille;
Q87.2;Synd. cong. malformatifs impliquant ppalement les mb.;
Q87.3;Synd. cong. malformatifs comprenant un gigantisme néonat.;
Q87.4;Synd. de Marfan;
Q87.5;Autres synd. cong. malformatifs avec d'autres modif. du squelette;
Q87.8;Autres synd. cong. malformatifs préc., NCA.;
Q89.0;Malf. cong. de la rate;
Q89.1;Malf. cong. des surrénales;
Q89.2;Malf. cong. des autres gld. endoc.;
Q89.3;Situs inversus;
Q89.4;Jumeaux soudés;
Q89.7;Malf. cong. mult., NCA.;
Q89.8;Autres malf. cong. préc.;
Q89.9;Malf. cong., SAI;
Q90.0;Trisomie 21, non-disjonction méïotique;
Q90.1;Trisomie 21, mosaïque chromos. (non-disjonction mitotique);
Q90.2;Trisomie 21, translocation;
Q90.9;Synd. de Down, SAI;
Q91.0;Trisomie 18, non-disjonction méïotique;
Q91.1;Trisomie 18, mosaïque chromos. (non-disjonction mitotique);
Q91.2;Trisomie 18, translocation;
Q91.3;Synd. d'Edwards, SAI;
Q91.4;Trisomie 13, non-disjonction méïotique;
Q91.5;Trisomie 13, mosaïque chromos. (non-disjonction mitotique);
Q91.6;Trisomie 13, translocation;
Q91.7;Synd. de Patau, SAI;
Q92.0;Trisomie d'un chromos. entier, non-disjonction méïotique;
Q92.1;Trisomie d'un chromos. entier, mosaïque chromos. (non-disjonction mitotique);
Q92.2;Trisomie part. majeure;
Q92.3;Trisomie part. mineure;
Q92.4;Duplications (des autosomes) vues seulement à la prométaphase;
Q92.5;Duplications (des autosomes) avec autres réarrangements complexes;
Q92.6;Chromos. marqueurs supplémentaires;
Q92.7;Triploïdie et polyploïdie;
Q92.8;Autres trisomies et trisomies part. préc. des autosomes;
Q92.9;Trisomie et trisomie part. des autosomes, SAI;
Q93.0;Monosomie d'un chromos. entier, non-disjonction méïotique;
Q93.1;Monosomie d'un chromos. entier, mosaïque chromos. (non-disjonction mitotique);
Q93.2;Chromos. remplacé par un anneau ou dicentrique;
Q93.3;Délétion du bras court du chromos. 4;
Q93.4;Délétion du bras court du chromos. 5;
Q93.5;Autres délétions part. d'un chromos.;
Q93.6;Délétion (des autosomes) vues seulement à la prométaphase;
Q93.7;Délétions (des autosomes) avec autres réarrangements complexes;
Q93.8;Autres délétions des autosomes;
Q93.9;Délétion des autosomes, SAI;
Q95.0;Translocation ou insertion équilibrée chez un sujet nl.;
Q95.1;Inversion chromos. chez un sujet nl.;
Q95.2;Réarrangement autosomique équilibré chez un sujet anl.;
Q95.3;Réarrangement sexuel/autosomique équilibré chez un sujet anl.;
Q95.4;Sujet avec marqueur d'hétérochromatine;
Q95.5;Sujet avec site autosomique fragile;
Q95.8;Autres réarrangements équilibrés et marqueurs structurels;
Q95.9;Réarrangement équilibré et marqueur structurel, SAI;
Q96.0;Caryotype 45,X;
Q96.1;Caryotype 46,X iso (Xq);
Q96.2;Caryotype 46,X avec chromos. sexuel anl., sauf iso (Xq);
Q96.3;Mosaïque chromos., 45,X/46,XX ou XY;
Q96.4;Mosaïque chromos., 45,X/autre(s) lignée(s) cell.(s) avec chromos. sexuel anl.;
Q96.8;Autres formes du synd. de Turner;
Q96.9;Synd. de Turner, SAI;
Q97.0;Caryotype 47,XXX;
Q97.1;Femme avec plus de trois chromos. X;
Q97.2;Mosaïque chromos., lignées avec divers nb. de chromos. X;
Q97.3;Femme avec un caryotype 46,XY;
Q97.8;Autres anom. préc. des chromos. sexuels, phénotype féminin;
Q97.9;Anom. des chromos. sexuels, phénotype féminin, SAI;
Q98.0;Synd. de Klinefelter, caryotype 47,XXY;
Q98.1;Synd. de Klinefelter, homme avec plus de deux chromos. X;
Q98.2;Synd. de Klinefelter, homme avec caryotype 46,XX;
Q98.3;Autre phénotype masculin avec caryotype 46,XX;
Q98.4;Synd. de Klinefelter, SAI;
Q98.5;Caryotype 47,XYY;
Q98.6;Homme avec chromos. sexuels de structure anl.;
Q98.7;Homme avec mosaïque des chromos. sexuels;
Q98.8;Autres anom. préc. des chromos. sexuels, phénotype masculin;
Q98.9;Anom. des chromos. sexuels, phénotype masculin, SAI;
Q99.0;Chimère 46,XX/46,XY;
Q99.1;Hermaphrodite vrai 46,XX;
Q99.2;Chromos. X fragile;
Q99.8;Autres anom. préc. des chromos.;
Q99.9;Anom. chromos., SAI;
R00.0;Tachycardie, SAI;
R00.1;Bradycardie, SAI;
R00.2;Palpitations;
R00.8;Anom. du rythme card., NCA ou SAI;
R01.0;Souffles card. b. et anodins;
R01.1;Souffle card., SAI;
R01.2;Autres bruits card.;
R02.2;Gangrène, non cl. ail.;
R03.0;Constatation d'une élévation de la tension art.le, sans diag. d'hypertension;
R03.1;Constatation d'une baisse non spécifique de la tension art.le;
R04.0;Épistaxis;
R04.1;Hémorr. de la gorge;
R04.2;Hémoptysie;
R04.8;Hémorr. d'autres parties des voies resp.;
R04.9;Hémorr. des voies resp., SAI;
R05.5;Toux;
R06.0;Dyspnée;
R06.1;Stridor;
R06.2;Sifflement resp.;
R06.3;Respiration périodique;
R06.4;Hyperventil.;
R06.5;Respiration par la bouche;
R06.6;Hoquet;
R06.7;Éternuement;
R06.8;Anom. de la respiration, NCA ou SAI;
R07.0;Douleur de la gorge;
R07.1;Douleur thor. resp.;
R07.2;Douleur précordiale;
R07.3;Autres douleurs thor.;
R07.4;Douleur thor., SAI;
R09.0;Asphyxie;
R09.1;Infl. de la plèvre;
R09.2;Arrêt resp.;
R09.3;Expect. anl.;
R09.8;Autres sympt. et signes préc. relat. aux app. circ. et resp.;
R10.0;Synd. abdo. aig.;
R10.1;Douleur loc. à la partie sup. de l'abdo.;
R10.2;Douleur pelv. et périnéale;
R10.3;Douleur loc. à d'autres parties inf. de l'abdo.;
R10.4;Douleurs abdo., NCA ou SAI;
R11.1;Nausées et vomissements;
R12.2;Pyrosis;
R13.3;Dysphagie;
R14.4;Flatulence et tbl. apparentés;
R15.5;Incontinence des matières fécales;
R16.0;Hépatomégalie, non cl. ail.;
R16.1;Splénomégalie, non cl. ail.;
R16.2;Hépatomégalie avec splénomégalie, NCA.;
R17.7;Ictère, SAI;
R18.8;Ascite;
R19.0;Tuméfaction et masse intra-abdo. et pelv.;
R19.1;Bruits abdo. anx.;
R19.2;Péristaltisme apparent;
R19.3;Contracture abdo.;
R19.4;Modif. du transit intest.;
R19.5;Autres anom. des matières fécales;
R19.6;Haleine fétide;
R19.8;Autres sympt. et signes préc. relat. à l'app. dig. et à l'abdo.;
R20.0;Anest. cutanée;
R20.1;Hypoesthésie cutanée;
R20.2;Paresthésie cutanée;
R20.3;Hyperesthésie;
R20.8;Tbl. de la sensibilité cutanée, NCA ou SAI;
R21.1;Rash et autres éruptions cutanées non spécifiques;
R22.0;Tuméfaction et masse loc., niv. la tête;
R22.1;Tuméfaction et masse loc., niv. du cou;
R22.2;Tuméfaction et masse loc., niv. du tronc;
R22.3;Tuméfaction et masse loc., niv. du mb. sup.;
R22.4;Tuméfaction et masse loc., niv. du mb. inf.;
R22.7;Tuméfaction et masse loc., sièges mult.;
R22.9;Tuméfaction et masse loc., SAI;
R23.0;Cyanose;
R23.1;Pâleur;
R23.2;Rougeur;
R23.3;Ecchymoses spont.;
R23.4;Modif. du tissu cutané;
R23.8;Modif. de la peau, NCA ou SAI;
R25.0;Mouv. anx. de la tête;
R25.1;Tremblement, SAI;
R25.2;Crampe et spasme;
R25.3;Fasciculation;
R25.8;Mouv. involontaires anx., NCA ou SAI;
R26.0;Démarche ataxique;
R26.1;Démarche paralytique;
R26.2;Diff. à la marche, non cl. ail.;
R26.3;Immobilité;
R26.8;Anom. de la démarche et de la motilité, NCA ou SAI;
R27.0;Ataxie, SAI;
R27.8;Tbl. de la coordination, NCA ou SAI;
R29.0;Tétanie;
R29.1;Méningisme;
R29.2;Réflexes anx.;
R29.3;Posture anl.;
R29.4;Hanche à ressort;
R29.6;Chutes à répétition, NCA.;
R29.8;Sympt. et signes relat. aux syst. nerveux et ostéo-musc., NCA ou SAI;
R30.0;Dysurie;
R30.1;Ténesme vésical;
R30.9;Miction douloureuse, SAI;
R31.1;Hématurie, SAI;
R32.2;Incontinence urin., SAI;
R33.3;Rétention d'urine;
R34.4;Anurie et oligurie;
R35.5;Polyurie;
R36.6;Écoulement urétral;
R39.0;Extravasation d'urine;
R39.1;Autres tbl. de la miction;
R39.2;Urémie extrarénale;
R39.8;Sympt. et signes relat. à l'app. urin., NCA ou SAI;
R40.0;Somnolence;
R40.1;Stupeur;
R40.2;Coma, SAI;
R41.0;Désorientation, SAI;
R41.1;Amnésie antérograde;
R41.2;Amnésie rétrograde;
R41.3;Autres formes d'amnésie;
R41.8;Sympt. et signes relat. aux fct. cognitives et à la conscience, NCA ou SAI;
R42.2;Étourdissements et éblouissements;
R43.0;Anosmie;
R43.1;Parosmie;
R43.2;Paragueusie;
R43.8;Tbl. de l'odorat et du goût, NCA ou SAI;
R44.0;Hallucinations auditives;
R44.1;Hallucinations visuelles;
R44.2;Autres hallucinations;
R44.3;Hallucinations, SAI;
R44.8;Sympt. et signes relat. aux sensations et aux perceptions gal., NCA ou SAI;
R45.0;Nervosité;
R45.1;Agitation;
R45.2;Tristesse;
R45.3;Découragement et apathie;
R45.4;Irritabilité et colère;
R45.5;Hostilité;
R45.6;Violence phys.;
R45.7;État de choc émotion. et tension, SAI;
R45.8;Autres sympt. et signes relat. à l'humeur;
R46.0;Hygiène pers. très défectueuse;
R46.1;Apparence pers. bizarre;
R46.2;Comport. étrange et inexplicable;
R46.3;Suractivité;
R46.4;Lenteur et manque de réactivité;
R46.5;Caractère soupçonneux et évasif;
R46.6;Inquiétude et préoccupation exagérées pour les événements sources de tension;
R46.7;Prolixité et détails masquant les raisons de la consultation et gênant le contact;
R46.8;Autres sympt. et signes relat. à l'apparence et au comport.;
R47.0;Dysphasie et aphasie;
R47.1;Dysarthrie et anarthrie;
R47.8;Tbl. du langage, NCA ou SAI;
R48.0;Dyslexie et alexie;
R48.1;Agnosie;
R48.2;Apraxie;
R48.8;Tbl. de la fct. symbolique, NCA ou SAI;
R49.0;Dysphonie;
R49.1;Aphonie;
R49.2;Hypernasalité et hyponasalité;
R49.8;Tbl. de la voix, NCA ou SAI;
R50.0;Fièvre avec frissons;
R50.1;Fièvre persistante;
R50.2;Fièvre due à des méd.;
R50.8;Autres fièvres préc.;
R50.9;Fièvre, SAI;
R51.1;Céphalée;
R52.0;Douleur aig.;
R52.1;Douleur chron. irréductible;
R52.2;Autres douleurs chron.;
R52.9;Douleur, SAI;
R53.3;Malaise et fatigue;
R54.4;Sénilité;
R55.5;Syncope et collapsus (sauf choc);
R56.0;Convulsions fébriles;
R56.8;Convulsions, NCA ou SAI;
R57.0;Choc cardiogénique;
R57.1;Choc hypovolémique;
R57.8;Autres chocs;
R57.9;Choc, SAI;
R58.8;Hémorr., non cl. ail.;
R59.0;Adénopathies loc.;
R59.1;Adénopathies généralisées;
R59.9;Adénopathie, SAI;
R60.0;Oedème loc.;
R60.1;Oedème généralisé;
R60.9;Oedème, SAI;
R61.0;Hyperhidrose loc.;
R61.1;Hyperhidrose généralisée;
R61.9;Hyperhidrose, SAI;
R62.0;Maturation (physio.) retardée;
R62.8;Autres retards du dévelop. physio.;
R62.9;Retard du dévelop. physio., SAI;
R63.0;Anorexie;
R63.1;Polydipsie;
R63.2;Polyphagie;
R63.3;Diff. nutr. et nutrition inadaptée;
R63.4;Perte de poids anl.;
R63.5;Prise de poids anl.;
R63.6;Ingestion insuffisante d'aliments et de liqu. par négligence pers.;
R63.8;Autres sympt. et signes relat. à l'absorption d'aliments et de liqu.;
R64.4;Cachexie;
R65.0;Synd. de réponse infl. systémique d'or. infect. sans défaillance d'org.;
R65.1;Synd. de réponse infl. systémique d'or. infect. avec défaillance d'org.;
R65.2;Synd. de réponse infl. systémique d'or. non infect. sans défaillance d'org.;
R65.3;Synd. de réponse infl. systémique d'or. non infect. avec défaillance d'org.;
R65.5;Synd. de réponse infl. Systémique;
R65.9;Synd. de réponse infl. systémique, SAI;
R68.0;Hypothermie, non associée à une baisse de la température ambiante;
R68.1;Sympt. non spécifiques propres au nourrisson;
R68.2;Sécheresse de la bouche, SAI;
R68.3;Hippocratisme digital;
R68.8;Autres sympt. et signes gx. préc.;
R69.9;Causes inc. et SAI. de morbidité;
R70.0;Accélération de la vitesse de sédimentation;
R70.1;Viscosité plasmatique anl.;
R71.1;Anom. des globules rouges;
R72.2;Anom. des globules blancs, NCA.;
R73.0;Anom. de l'épreuve de tolérance au glucose;
R73.9;Hyperglycémie, SAI;
R74.0;Augm. des taux de transaminase et d'acide lactique déshydrogénase;
R74.8;Anom. d'autres taux d'enzym. sériques;
R74.9;Anom. du taux d'un enzym. sérique, SAI;
R75.5;Mise en évidence par des ex. de laboratoire du V.I.H. [VIH];
R76.0;Augm. du taux d'Ac;
R76.1;Réac. anl. au test à la tuberculine;
R76.2;Res. faussement positifs au test sérologique de la syphilis;
R76.8;Autres anom. préc. de res. immun. sériques;
R76.9;Anom. de res. immun. sériques, SAI;
R77.0;Anom. de l'albumine;
R77.1;Anom. de la globuline;
R77.2;Anom. de l'alpha-foetoprotéine;
R77.8;Autres anom. préc. des protéines plasmatiques;
R77.9;Anom. des protéines plasmatiques, SAI;
R78.0;Prés. d'alcool dans le sang;
R78.1;Prés. d'opiacé dans le sang;
R78.2;Prés. de cocaïne dans le sang;
R78.3;Prés. d'halluc. dans le sang;
R78.4;Prés. dans le sang d'autres subst. susceptibles d'entraîner une dép.;
R78.5;Prés. d'une subst. psychotrope dans le sang;
R78.6;Prés. d'un prod. stéroïdien dans le sang;
R78.7;Prés. d'un taux anlt. élevé de métaux lourds dans le sang;
